species,gene,lam,k,rep
98,99,0.001,3,32
20,2,0.01,3,32
66,2,0.01,3,32
15,2,0.01,3,32
17,2,0.01,3,32
41,2,0.01,3,32
18,2,0.01,3,32
5,2,0.01,3,32
37,2,0.01,3,32
58,2,0.01,3,32
19,2,0.01,3,32
61,2,0.01,3,32
16,2,0.01,3,32
47,2,0.01,3,32
39,2,0.01,3,32
57,2,0.01,3,32
63,2,0.01,3,32
77,2,0.01,3,32
79,2,0.01,3,32
96,2,0.01,3,32
81,2,0.01,3,32
95,2,0.01,3,32
82,2,0.01,3,32
80,2,0.01,3,32
78,2,0.01,3,32
91,2,0.01,3,32
73,2,0.01,3,32
85,2,0.01,3,32
100,2,0.01,3,32
93,2,0.01,3,32
99,2,0.01,3,32
76,2,0.01,3,32
88,2,0.01,3,32
71,2,0.01,3,32
32,2,0.01,3,32
36,2,0.01,3,32
24,2,0.01,3,32
1,2,0.01,3,32
7,2,0.01,3,32
25,2,0.01,3,32
10,2,0.01,3,32
52,2,0.01,3,32
64,2,0.01,3,32
56,2,0.01,3,32
62,2,0.01,3,32
12,2,0.01,3,32
11,2,0.01,3,32
31,2,0.01,3,32
43,2,0.01,3,32
50,2,0.01,3,32
49,2,0.01,3,32
33,2,0.01,3,32
67,2,0.01,3,32
55,2,0.01,3,32
37,28,0.01,3,32
61,28,0.01,3,32
35,55,0.01,3,32
23,55,0.01,3,32
33,55,0.01,3,32
55,55,0.01,3,32
26,55,0.01,3,32
20,2,0.1,3,32
66,2,0.1,3,32
15,2,0.1,3,32
17,2,0.1,3,32
41,2,0.1,3,32
18,2,0.1,3,32
5,2,0.1,3,32
37,2,0.1,3,32
58,2,0.1,3,32
19,2,0.1,3,32
61,2,0.1,3,32
16,2,0.1,3,32
47,2,0.1,3,32
39,2,0.1,3,32
57,2,0.1,3,32
63,2,0.1,3,32
14,2,0.1,3,32
6,2,0.1,3,32
94,2,0.1,3,32
90,2,0.1,3,32
84,2,0.1,3,32
92,2,0.1,3,32
86,2,0.1,3,32
75,2,0.1,3,32
70,2,0.1,3,32
68,2,0.1,3,32
97,2,0.1,3,32
74,2,0.1,3,32
77,2,0.1,3,32
79,2,0.1,3,32
96,2,0.1,3,32
81,2,0.1,3,32
95,2,0.1,3,32
82,2,0.1,3,32
80,2,0.1,3,32
78,2,0.1,3,32
91,2,0.1,3,32
73,2,0.1,3,32
98,2,0.1,3,32
72,2,0.1,3,32
85,2,0.1,3,32
100,2,0.1,3,32
93,2,0.1,3,32
99,2,0.1,3,32
76,2,0.1,3,32
88,2,0.1,3,32
71,2,0.1,3,32
32,2,0.1,3,32
36,2,0.1,3,32
24,2,0.1,3,32
1,2,0.1,3,32
7,2,0.1,3,32
25,2,0.1,3,32
10,2,0.1,3,32
52,2,0.1,3,32
34,2,0.1,3,32
64,2,0.1,3,32
56,2,0.1,3,32
62,2,0.1,3,32
12,2,0.1,3,32
11,2,0.1,3,32
59,2,0.1,3,32
35,2,0.1,3,32
40,2,0.1,3,32
42,2,0.1,3,32
28,2,0.1,3,32
21,2,0.1,3,32
2,2,0.1,3,32
13,2,0.1,3,32
31,2,0.1,3,32
23,2,0.1,3,32
30,2,0.1,3,32
83,2,0.1,3,32
87,2,0.1,3,32
69,2,0.1,3,32
89,2,0.1,3,32
8,2,0.1,3,32
45,2,0.1,3,32
65,2,0.1,3,32
43,2,0.1,3,32
54,2,0.1,3,32
38,2,0.1,3,32
60,2,0.1,3,32
33,2,0.1,3,32
67,2,0.1,3,32
55,2,0.1,3,32
26,2,0.1,3,32
94,13,0.1,3,32
90,13,0.1,3,32
84,13,0.1,3,32
92,13,0.1,3,32
86,13,0.1,3,32
75,13,0.1,3,32
70,13,0.1,3,32
68,13,0.1,3,32
97,13,0.1,3,32
74,13,0.1,3,32
77,13,0.1,3,32
79,13,0.1,3,32
96,13,0.1,3,32
81,13,0.1,3,32
95,13,0.1,3,32
82,13,0.1,3,32
80,13,0.1,3,32
78,13,0.1,3,32
91,13,0.1,3,32
73,13,0.1,3,32
98,13,0.1,3,32
72,13,0.1,3,32
85,13,0.1,3,32
100,13,0.1,3,32
93,13,0.1,3,32
99,13,0.1,3,32
88,13,0.1,3,32
56,13,0.1,3,32
11,13,0.1,3,32
59,13,0.1,3,32
35,13,0.1,3,32
28,13,0.1,3,32
2,13,0.1,3,32
13,13,0.1,3,32
31,13,0.1,3,32
23,13,0.1,3,32
30,13,0.1,3,32
83,13,0.1,3,32
67,13,0.1,3,32
55,13,0.1,3,32
26,13,0.1,3,32
51,55,0.1,3,32
27,55,0.1,3,32
48,55,0.1,3,32
20,2,1,3,32
66,2,1,3,32
15,2,1,3,32
17,2,1,3,32
41,2,1,3,32
18,2,1,3,32
5,2,1,3,32
37,2,1,3,32
58,2,1,3,32
19,2,1,3,32
61,2,1,3,32
16,2,1,3,32
47,2,1,3,32
4,2,1,3,32
14,2,1,3,32
6,2,1,3,32
32,2,1,3,32
36,2,1,3,32
24,2,1,3,32
34,2,1,3,32
64,2,1,3,32
56,2,1,3,32
62,2,1,3,32
12,2,1,3,32
11,2,1,3,32
59,2,1,3,32
8,2,1,3,32
45,2,1,3,32
65,2,1,3,32
54,2,1,3,32
38,2,1,3,32
60,2,1,3,32
33,2,1,3,32
67,2,1,3,32
55,2,1,3,32
26,2,1,3,32
0,2,1,3,32
14,13,1,3,32
6,13,1,3,32
86,13,1,3,32
70,13,1,3,32
68,13,1,3,32
97,13,1,3,32
77,13,1,3,32
79,13,1,3,32
73,13,1,3,32
98,13,1,3,32
72,13,1,3,32
100,13,1,3,32
93,13,1,3,32
99,13,1,3,32
45,13,1,3,32
65,13,1,3,32
24,55,1,3,32
0,55,1,3,32
66,2,10,3,32
15,2,10,3,32
17,2,10,3,32
41,2,10,3,32
18,2,10,3,32
37,2,10,3,32
19,2,10,3,32
61,2,10,3,32
16,2,10,3,32
14,2,10,3,32
6,2,10,3,32
77,2,10,3,32
79,2,10,3,32
91,2,10,3,32
85,2,10,3,32
100,2,10,3,32
93,2,10,3,32
99,2,10,3,32
76,2,10,3,32
88,2,10,3,32
71,2,10,3,32
32,2,10,3,32
36,2,10,3,32
1,2,10,3,32
7,2,10,3,32
25,2,10,3,32
10,2,10,3,32
52,2,10,3,32
34,2,10,3,32
64,2,10,3,32
56,2,10,3,32
62,2,10,3,32
12,2,10,3,32
11,2,10,3,32
28,2,10,3,32
2,2,10,3,32
13,2,10,3,32
31,2,10,3,32
30,2,10,3,32
8,2,10,3,32
45,2,10,3,32
65,2,10,3,32
33,2,10,3,32
67,2,10,3,32
55,2,10,3,32
94,13,10,3,32
90,13,10,3,32
84,13,10,3,32
92,13,10,3,32
86,13,10,3,32
75,13,10,3,32
70,13,10,3,32
68,13,10,3,32
97,13,10,3,32
74,13,10,3,32
77,13,10,3,32
79,13,10,3,32
96,13,10,3,32
81,13,10,3,32
95,13,10,3,32
82,13,10,3,32
80,13,10,3,32
78,13,10,3,32
91,13,10,3,32
73,13,10,3,32
98,13,10,3,32
72,13,10,3,32
85,13,10,3,32
100,13,10,3,32
93,13,10,3,32
99,13,10,3,32
76,13,10,3,32
88,13,10,3,32
71,13,10,3,32
2,13,10,3,32
83,13,10,3,32
87,13,10,3,32
69,13,10,3,32
89,13,10,3,32
8,13,10,3,32
45,13,10,3,32
65,13,10,3,32
26,13,10,3,32
27,55,10,3,32
91,55,10,3,32
73,55,10,3,32
98,55,10,3,32
72,55,10,3,32
76,55,10,3,32
88,55,10,3,32
71,55,10,3,32
87,55,10,3,32
69,55,10,3,32
89,55,10,3,32
48,55,10,3,32
0,55,10,3,32
66,2,100,3,32
15,2,100,3,32
17,2,100,3,32
19,2,100,3,32
14,2,100,3,32
6,2,100,3,32
85,2,100,3,32
99,2,100,3,32
32,2,100,3,32
36,2,100,3,32
1,2,100,3,32
7,2,100,3,32
25,2,100,3,32
10,2,100,3,32
52,2,100,3,32
64,2,100,3,32
56,2,100,3,32
62,2,100,3,32
12,2,100,3,32
11,2,100,3,32
8,2,100,3,32
45,2,100,3,32
65,2,100,3,32
33,2,100,3,32
67,2,100,3,32
55,2,100,3,32
84,13,100,3,32
92,13,100,3,32
86,13,100,3,32
75,13,100,3,32
70,13,100,3,32
68,13,100,3,32
97,13,100,3,32
74,13,100,3,32
77,13,100,3,32
79,13,100,3,32
96,13,100,3,32
81,13,100,3,32
95,13,100,3,32
82,13,100,3,32
80,13,100,3,32
78,13,100,3,32
91,13,100,3,32
73,13,100,3,32
98,13,100,3,32
72,13,100,3,32
85,13,100,3,32
100,13,100,3,32
93,13,100,3,32
99,13,100,3,32
71,13,100,3,32
83,13,100,3,32
51,55,100,3,32
27,55,100,3,32
78,55,100,3,32
91,55,100,3,32
73,55,100,3,32
98,55,100,3,32
72,55,100,3,32
76,55,100,3,32
88,55,100,3,32
71,55,100,3,32
83,55,100,3,32
87,55,100,3,32
69,55,100,3,32
89,55,100,3,32
48,55,100,3,32
66,2,true,3,32
15,2,true,3,32
17,2,true,3,32
41,2,true,3,32
14,2,true,3,32
6,2,true,3,32
64,2,true,3,32
56,2,true,3,32
62,2,true,3,32
12,2,true,3,32
11,2,true,3,32
8,2,true,3,32
45,2,true,3,32
65,2,true,3,32
33,2,true,3,32
67,2,true,3,32
55,2,true,3,32
79,13,true,3,32
24,20,true,3,32
10,28,true,3,32
51,55,true,3,32
27,55,true,3,32
73,55,true,3,32
98,55,true,3,32
72,55,true,3,32
76,55,true,3,32
88,55,true,3,32
71,55,true,3,32
87,55,true,3,32
69,55,true,3,32
89,55,true,3,32
48,55,true,3,32
20,58,true,3,32
94,76,true,3,32
84,76,true,3,32
24,92,true,3,32
