species,gene,lam,k,rep
98,88,0.001,3,50
73,89,0.001,3,50
18,89,0.001,3,50
81,92,0.001,3,50
24,92,0.001,3,50
79,92,0.001,3,50
65,92,0.001,3,50
90,14,0.01,3,50
89,14,0.01,3,50
19,16,0.01,3,50
14,16,0.01,3,50
64,16,0.01,3,50
40,16,0.01,3,50
31,16,0.01,3,50
66,16,0.01,3,50
55,16,0.01,3,50
48,16,0.01,3,50
92,16,0.01,3,50
96,16,0.01,3,50
93,16,0.01,3,50
99,16,0.01,3,50
33,16,0.01,3,50
46,16,0.01,3,50
8,16,0.01,3,50
42,16,0.01,3,50
6,16,0.01,3,50
43,16,0.01,3,50
69,16,0.01,3,50
54,16,0.01,3,50
85,16,0.01,3,50
88,16,0.01,3,50
10,16,0.01,3,50
81,16,0.01,3,50
24,16,0.01,3,50
91,16,0.01,3,50
90,16,0.01,3,50
100,16,0.01,3,50
97,16,0.01,3,50
94,16,0.01,3,50
89,16,0.01,3,50
98,16,0.01,3,50
95,16,0.01,3,50
97,26,0.01,3,50
18,89,0.01,3,50
90,14,0.1,3,50
89,14,0.1,3,50
86,16,0.1,3,50
14,16,0.1,3,50
76,16,0.1,3,50
64,16,0.1,3,50
40,16,0.1,3,50
31,16,0.1,3,50
66,16,0.1,3,50
55,16,0.1,3,50
92,16,0.1,3,50
96,16,0.1,3,50
93,16,0.1,3,50
99,16,0.1,3,50
33,16,0.1,3,50
46,16,0.1,3,50
8,16,0.1,3,50
42,16,0.1,3,50
6,16,0.1,3,50
43,16,0.1,3,50
26,16,0.1,3,50
69,16,0.1,3,50
54,16,0.1,3,50
88,16,0.1,3,50
10,16,0.1,3,50
81,16,0.1,3,50
24,16,0.1,3,50
91,16,0.1,3,50
90,16,0.1,3,50
97,16,0.1,3,50
89,16,0.1,3,50
98,16,0.1,3,50
95,16,0.1,3,50
91,26,0.1,3,50
90,26,0.1,3,50
100,26,0.1,3,50
97,26,0.1,3,50
94,26,0.1,3,50
89,26,0.1,3,50
98,26,0.1,3,50
95,26,0.1,3,50
18,89,0.1,3,50
0,16,1,3,50
98,16,1,3,50
86,16,true,3,50
19,16,true,3,50
67,16,true,3,50
73,16,true,3,50
44,16,true,3,50
1,16,true,3,50
27,16,true,3,50
18,16,true,3,50
