species,gene,lam,k,rep
35,64,0.0001,3,18
79,65,0.0001,3,18
96,65,0.0001,3,18
98,66,0.0001,3,18
94,68,0.0001,3,18
82,70,0.0001,3,18
100,76,0.0001,3,18
96,80,0.0001,3,18
94,80,0.0001,3,18
64,81,0.0001,3,18
80,81,0.0001,3,18
98,81,0.0001,3,18
62,81,0.0001,3,18
32,84,0.0001,3,18
96,86,0.0001,3,18
93,86,0.0001,3,18
97,86,0.0001,3,18
73,86,0.0001,3,18
9,95,0.0001,3,18
7,95,0.0001,3,18
62,96,0.0001,3,18
31,11,0.001,3,18
52,17,0.001,3,18
74,19,0.001,3,18
78,32,0.001,3,18
36,33,0.001,3,18
46,33,0.001,3,18
32,50,0.001,3,18
21,55,0.001,3,18
27,55,0.001,3,18
13,55,0.001,3,18
14,55,0.001,3,18
9,55,0.001,3,18
7,55,0.001,3,18
12,55,0.001,3,18
15,55,0.001,3,18
73,55,0.001,3,18
57,55,0.001,3,18
89,55,0.001,3,18
49,55,0.001,3,18
50,55,0.001,3,18
92,55,0.001,3,18
30,58,0.001,3,18
63,58,0.001,3,18
68,61,0.001,3,18
67,61,0.001,3,18
82,70,0.001,3,18
64,81,0.001,3,18
66,81,0.001,3,18
80,81,0.001,3,18
97,86,0.001,3,18
73,86,0.001,3,18
52,17,0.01,3,18
0,55,0.01,3,18
57,55,0.01,3,18
89,55,0.01,3,18
49,55,0.01,3,18
50,55,0.01,3,18
92,55,0.01,3,18
66,81,0.01,3,18
0,55,0.1,3,18
57,55,0.1,3,18
89,55,0.1,3,18
49,55,0.1,3,18
0,86,0.1,3,18
0,55,1,3,18
0,86,1,3,18
76,62,10,3,18
99,62,10,3,18
38,62,10,3,18
91,81,10,3,18
59,2,100,3,18
69,2,100,3,18
76,62,100,3,18
99,62,100,3,18
34,62,100,3,18
10,69,100,3,18
11,69,100,3,18
5,69,100,3,18
1,69,100,3,18
6,69,100,3,18
20,69,100,3,18
3,69,100,3,18
21,69,100,3,18
27,69,100,3,18
13,69,100,3,18
14,69,100,3,18
9,69,100,3,18
7,69,100,3,18
12,69,100,3,18
15,69,100,3,18
22,69,100,3,18
26,69,100,3,18
8,69,100,3,18
16,69,100,3,18
17,69,100,3,18
24,69,100,3,18
2,69,100,3,18
19,69,100,3,18
25,69,100,3,18
86,81,100,3,18
91,81,100,3,18
35,81,100,3,18
59,2,true,3,18
69,2,true,3,18
76,62,true,3,18
99,62,true,3,18
34,62,true,3,18
72,62,true,3,18
10,69,true,3,18
11,69,true,3,18
5,69,true,3,18
1,69,true,3,18
6,69,true,3,18
20,69,true,3,18
3,69,true,3,18
21,69,true,3,18
27,69,true,3,18
13,69,true,3,18
14,69,true,3,18
9,69,true,3,18
7,69,true,3,18
12,69,true,3,18
15,69,true,3,18
22,69,true,3,18
26,69,true,3,18
8,69,true,3,18
16,69,true,3,18
17,69,true,3,18
24,69,true,3,18
2,69,true,3,18
19,69,true,3,18
28,69,true,3,18
18,69,true,3,18
23,69,true,3,18
4,69,true,3,18
25,69,true,3,18
75,81,true,3,18
53,81,true,3,18
60,81,true,3,18
86,81,true,3,18
91,81,true,3,18
35,81,true,3,18
