species,gene,lam,k,rep
90,15,0.00001,3,27
65,15,0.00001,3,27
73,19,0.00001,3,27
66,19,0.00001,3,27
66,20,0.00001,3,27
73,23,0.00001,3,27
66,23,0.00001,3,27
92,24,0.00001,3,27
81,24,0.00001,3,27
52,24,0.00001,3,27
96,24,0.00001,3,27
87,24,0.00001,3,27
78,24,0.00001,3,27
73,28,0.00001,3,27
66,28,0.00001,3,27
44,29,0.00001,3,27
1,29,0.00001,3,27
66,29,0.00001,3,27
63,29,0.00001,3,27
62,29,0.00001,3,27
77,31,0.00001,3,27
96,31,0.00001,3,27
1,32,0.00001,3,27
73,34,0.00001,3,27
66,34,0.00001,3,27
73,40,0.00001,3,27
66,40,0.00001,3,27
1,41,0.00001,3,27
66,41,0.00001,3,27
44,44,0.00001,3,27
73,44,0.00001,3,27
66,45,0.00001,3,27
62,45,0.00001,3,27
90,45,0.00001,3,27
78,45,0.00001,3,27
73,48,0.00001,3,27
66,48,0.00001,3,27
73,49,0.00001,3,27
66,49,0.00001,3,27
26,50,0.00001,3,27
73,50,0.00001,3,27
66,50,0.00001,3,27
73,52,0.00001,3,27
66,52,0.00001,3,27
73,53,0.00001,3,27
66,53,0.00001,3,27
73,59,0.00001,3,27
66,59,0.00001,3,27
73,60,0.00001,3,27
66,60,0.00001,3,27
66,66,0.00001,3,27
62,66,0.00001,3,27
90,66,0.00001,3,27
66,68,0.00001,3,27
90,69,0.00001,3,27
78,69,0.00001,3,27
65,69,0.00001,3,27
38,70,0.00001,3,27
9,70,0.00001,3,27
30,70,0.00001,3,27
66,70,0.00001,3,27
1,71,0.00001,3,27
73,71,0.00001,3,27
66,71,0.00001,3,27
73,73,0.00001,3,27
66,73,0.00001,3,27
73,74,0.00001,3,27
66,74,0.00001,3,27
73,75,0.00001,3,27
66,75,0.00001,3,27
1,76,0.00001,3,27
3,80,0.00001,3,27
24,80,0.00001,3,27
73,81,0.00001,3,27
66,81,0.00001,3,27
52,81,0.00001,3,27
96,81,0.00001,3,27
87,81,0.00001,3,27
62,81,0.00001,3,27
90,81,0.00001,3,27
73,85,0.00001,3,27
66,85,0.00001,3,27
73,86,0.00001,3,27
66,86,0.00001,3,27
73,87,0.00001,3,27
66,87,0.00001,3,27
73,88,0.00001,3,27
66,88,0.00001,3,27
26,89,0.00001,3,27
73,90,0.00001,3,27
66,94,0.00001,3,27
73,96,0.00001,3,27
66,96,0.00001,3,27
73,98,0.00001,3,27
66,98,0.00001,3,27
73,100,0.00001,3,27
66,100,0.00001,3,27
25,4,0.0001,3,27
25,8,0.0001,3,27
3,8,0.0001,3,27
24,8,0.0001,3,27
1,9,0.0001,3,27
77,9,0.0001,3,27
52,9,0.0001,3,27
87,9,0.0001,3,27
62,9,0.0001,3,27
90,9,0.0001,3,27
78,9,0.0001,3,27
65,9,0.0001,3,27
25,10,0.0001,3,27
52,11,0.0001,3,27
96,11,0.0001,3,27
78,11,0.0001,3,27
65,11,0.0001,3,27
63,15,0.0001,3,27
77,15,0.0001,3,27
52,15,0.0001,3,27
96,15,0.0001,3,27
87,15,0.0001,3,27
62,15,0.0001,3,27
90,15,0.0001,3,27
65,15,0.0001,3,27
66,23,0.0001,3,27
92,24,0.0001,3,27
81,24,0.0001,3,27
52,24,0.0001,3,27
96,24,0.0001,3,27
87,24,0.0001,3,27
78,24,0.0001,3,27
44,29,0.0001,3,27
1,29,0.0001,3,27
25,29,0.0001,3,27
63,29,0.0001,3,27
62,29,0.0001,3,27
77,31,0.0001,3,27
96,31,0.0001,3,27
1,32,0.0001,3,27
73,34,0.0001,3,27
66,34,0.0001,3,27
26,41,0.0001,3,27
44,41,0.0001,3,27
1,41,0.0001,3,27
25,41,0.0001,3,27
56,41,0.0001,3,27
53,41,0.0001,3,27
99,41,0.0001,3,27
49,41,0.0001,3,27
61,41,0.0001,3,27
44,44,0.0001,3,27
73,44,0.0001,3,27
44,45,0.0001,3,27
25,45,0.0001,3,27
62,45,0.0001,3,27
90,45,0.0001,3,27
78,45,0.0001,3,27
0,45,0.0001,3,27
73,49,0.0001,3,27
66,49,0.0001,3,27
26,50,0.0001,3,27
66,53,0.0001,3,27
62,66,0.0001,3,27
90,66,0.0001,3,27
77,68,0.0001,3,27
90,69,0.0001,3,27
78,69,0.0001,3,27
65,69,0.0001,3,27
3,70,0.0001,3,27
38,70,0.0001,3,27
9,70,0.0001,3,27
30,70,0.0001,3,27
1,71,0.0001,3,27
1,72,0.0001,3,27
66,73,0.0001,3,27
73,74,0.0001,3,27
66,74,0.0001,3,27
1,76,0.0001,3,27
25,80,0.0001,3,27
3,80,0.0001,3,27
24,80,0.0001,3,27
73,81,0.0001,3,27
66,81,0.0001,3,27
77,81,0.0001,3,27
52,81,0.0001,3,27
96,81,0.0001,3,27
87,81,0.0001,3,27
62,81,0.0001,3,27
90,81,0.0001,3,27
73,86,0.0001,3,27
66,86,0.0001,3,27
73,87,0.0001,3,27
66,87,0.0001,3,27
26,89,0.0001,3,27
66,94,0.0001,3,27
66,96,0.0001,3,27
73,98,0.0001,3,27
66,98,0.0001,3,27
25,4,0.001,3,27
25,8,0.001,3,27
52,9,0.001,3,27
90,9,0.001,3,27
65,9,0.001,3,27
25,10,0.001,3,27
96,11,0.001,3,27
65,11,0.001,3,27
77,15,0.001,3,27
52,15,0.001,3,27
96,15,0.001,3,27
87,15,0.001,3,27
90,15,0.001,3,27
65,15,0.001,3,27
96,24,0.001,3,27
87,24,0.001,3,27
78,24,0.001,3,27
44,29,0.001,3,27
63,29,0.001,3,27
62,29,0.001,3,27
77,31,0.001,3,27
96,31,0.001,3,27
1,32,0.001,3,27
26,41,0.001,3,27
44,41,0.001,3,27
1,41,0.001,3,27
25,41,0.001,3,27
56,41,0.001,3,27
53,41,0.001,3,27
99,41,0.001,3,27
49,41,0.001,3,27
61,41,0.001,3,27
44,44,0.001,3,27
62,45,0.001,3,27
90,45,0.001,3,27
78,45,0.001,3,27
0,45,0.001,3,27
26,50,0.001,3,27
62,66,0.001,3,27
90,66,0.001,3,27
63,68,0.001,3,27
77,68,0.001,3,27
90,69,0.001,3,27
78,69,0.001,3,27
65,69,0.001,3,27
3,70,0.001,3,27
38,70,0.001,3,27
9,70,0.001,3,27
30,70,0.001,3,27
1,71,0.001,3,27
1,76,0.001,3,27
25,80,0.001,3,27
52,81,0.001,3,27
87,81,0.001,3,27
26,89,0.001,3,27
65,9,0.01,3,27
96,11,0.01,3,27
65,11,0.01,3,27
24,14,0.01,3,27
0,14,0.01,3,27
77,15,0.01,3,27
52,15,0.01,3,27
96,15,0.01,3,27
87,15,0.01,3,27
21,21,0.01,3,27
32,21,0.01,3,27
15,21,0.01,3,27
5,21,0.01,3,27
17,21,0.01,3,27
96,24,0.01,3,27
87,24,0.01,3,27
78,24,0.01,3,27
63,29,0.01,3,27
62,29,0.01,3,27
77,31,0.01,3,27
96,31,0.01,3,27
13,40,0.01,3,27
32,40,0.01,3,27
15,40,0.01,3,27
43,40,0.01,3,27
70,41,0.01,3,27
56,41,0.01,3,27
53,41,0.01,3,27
99,41,0.01,3,27
86,41,0.01,3,27
49,41,0.01,3,27
61,41,0.01,3,27
44,44,0.01,3,27
62,45,0.01,3,27
90,45,0.01,3,27
78,45,0.01,3,27
0,45,0.01,3,27
26,50,0.01,3,27
62,66,0.01,3,27
90,66,0.01,3,27
63,68,0.01,3,27
77,68,0.01,3,27
62,68,0.01,3,27
90,69,0.01,3,27
78,69,0.01,3,27
65,69,0.01,3,27
70,70,0.01,3,27
3,73,0.01,3,27
9,73,0.01,3,27
24,73,0.01,3,27
26,80,0.01,3,27
75,81,0.01,3,27
93,81,0.01,3,27
98,81,0.01,3,27
0,81,0.01,3,27
26,89,0.01,3,27
77,98,0.01,3,27
96,98,0.01,3,27
77,31,0.1,3,27
96,31,0.1,3,27
70,41,0.1,3,27
56,41,0.1,3,27
53,41,0.1,3,27
99,41,0.1,3,27
86,41,0.1,3,27
49,41,0.1,3,27
61,41,0.1,3,27
92,70,0.1,3,27
91,70,0.1,3,27
97,70,0.1,3,27
85,70,0.1,3,27
60,70,0.1,3,27
48,70,0.1,3,27
95,70,0.1,3,27
81,70,0.1,3,27
80,70,0.1,3,27
83,70,0.1,3,27
100,70,0.1,3,27
79,70,0.1,3,27
64,70,0.1,3,27
57,70,0.1,3,27
49,70,0.1,3,27
61,70,0.1,3,27
80,73,0.1,3,27
55,73,0.1,3,27
2,10,1,3,27
4,10,1,3,27
34,10,1,3,27
19,10,1,3,27
31,10,1,3,27
47,10,1,3,27
20,10,1,3,27
27,10,1,3,27
21,10,1,3,27
32,10,1,3,27
15,10,1,3,27
8,10,1,3,27
42,10,1,3,27
37,10,1,3,27
17,10,1,3,27
0,17,1,3,27
70,41,1,3,27
56,41,1,3,27
53,41,1,3,27
99,41,1,3,27
86,41,1,3,27
49,41,1,3,27
61,41,1,3,27
92,70,1,3,27
91,70,1,3,27
97,70,1,3,27
85,70,1,3,27
60,70,1,3,27
48,70,1,3,27
95,70,1,3,27
81,70,1,3,27
100,70,1,3,27
49,70,1,3,27
61,70,1,3,27
4,10,10,3,27
19,10,10,3,27
31,10,10,3,27
47,10,10,3,27
21,10,10,3,27
32,10,10,3,27
15,10,10,3,27
8,10,10,3,27
42,10,10,3,27
37,10,10,3,27
17,10,10,3,27
0,17,10,3,27
70,41,10,3,27
56,41,10,3,27
53,41,10,3,27
99,41,10,3,27
86,41,10,3,27
49,41,10,3,27
61,41,10,3,27
67,53,10,3,27
97,70,10,3,27
60,70,10,3,27
81,70,10,3,27
54,81,10,3,27
76,81,10,3,27
80,81,10,3,27
55,81,10,3,27
71,81,10,3,27
68,81,10,3,27
59,81,10,3,27
72,81,10,3,27
31,10,100,3,27
47,10,100,3,27
21,10,100,3,27
32,10,100,3,27
8,10,100,3,27
42,10,100,3,27
17,10,100,3,27
93,41,100,3,27
70,41,100,3,27
56,41,100,3,27
53,41,100,3,27
99,41,100,3,27
86,41,100,3,27
49,41,100,3,27
61,41,100,3,27
67,53,100,3,27
54,81,100,3,27
76,81,100,3,27
80,81,100,3,27
55,81,100,3,27
71,81,100,3,27
68,81,100,3,27
59,81,100,3,27
50,81,100,3,27
72,81,100,3,27
4,10,true,3,27
31,10,true,3,27
47,10,true,3,27
21,10,true,3,27
32,10,true,3,27
15,10,true,3,27
8,10,true,3,27
42,10,true,3,27
17,10,true,3,27
67,18,true,3,27
63,35,true,3,27
62,35,true,3,27
2,40,true,3,27
26,41,true,3,27
44,41,true,3,27
76,41,true,3,27
80,41,true,3,27
55,41,true,3,27
67,53,true,3,27
97,70,true,3,27
60,70,true,3,27
